X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.033057308062425,38.937559815572726,416,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T14:39:36.000Z,,2017-12-28T14:39:00.000Z,2017-11-13T14:39:36.000Z,N,,,OPEN,OPEN,17-00638812,STANDARD,3710 14TH STREET NW,397134.19,141074.41,38.93755236,-77.03305501,WASHINGTON,DC,20010,258999,4
-76.975546143118592,38.93597530137766,417,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T16:24:41.000Z,,2017-12-29T16:24:00.000Z,2017-11-14T16:24:41.000Z,N,,,OPEN,OPEN,17-00641898,STANDARD,2009 PERRY STREET NE,402120.35,140898.28,38.93596784,-76.97554386,WASHINGTON,DC,20018,52872,5
-77.043370381705273,38.927976649903428,418,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T14:32:02.000Z,2017-11-14T16:38:08.000Z,2017-12-11T15:32:00.000Z,2017-10-30T14:32:02.000Z,N,,,CLOSED,CLOSED,17-00611762,STANDARD,,396239.55999446,140010.97001536,38.9279691910493,-77.0433680831551,,,20009,900013,1
-77.029416623405311,38.954592029479578,419,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T14:15:43.000Z,2017-11-16T09:28:14.000Z,2017-12-26T14:15:00.000Z,2017-11-08T14:15:43.000Z,N,,,CLOSED,CLOSED,17-00631576,STANDARD,5313 13TH STREET NW,397450.44,142965.03,38.95458457,-77.02941433,WASHINGTON,DC,20011,253013,4
-76.979009682130837,38.885353488305704,420,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T10:45:29.000Z,,2017-12-18T10:45:00.000Z,2017-11-06T10:45:29.000Z,N,,,OPEN,OPEN,17-00625001,STANDARD,,401821.35279964,135278.76850697,38.8853460356492,-76.9790074059263,,,20003,900580,6
-76.983754715389395,38.912482850391989,421,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T10:46:06.000Z,2017-11-07T10:42:55.000Z,2017-12-21T10:46:00.000Z,2017-11-06T10:46:06.000Z,N,,,CLOSED,CLOSED,17-00625007,STANDARD,1954 WEST VIRGINIA AVENUE NE,401409.13,138290.26,38.91247539,-76.98375244,WASHINGTON,DC,20002,53391,5
-76.979009682130837,38.885353488305704,422,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T10:48:51.000Z,,2017-12-18T10:48:00.000Z,2017-11-06T10:48:51.000Z,N,,,OPEN,OPEN,17-00625014,STANDARD,,401821.35279964,135278.76850697,38.8853460356492,-76.9790074059263,,,20003,900580,6
-77.028952955237273,38.939551467638985,423,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T09:38:14.000Z,,2017-12-29T09:38:00.000Z,2017-11-14T09:38:14.000Z,N,,,OPEN,OPEN,17-00640208,STANDARD,1228 SHEPHERD STREET NW,397490.1,141295.38,38.93954401,-77.02895066,WASHINGTON,DC,20011,223588,4
-77.099506740477509,38.926426324349436,424,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-17T15:34:58.000Z,,2017-12-29T15:34:00.000Z,2017-11-17T15:34:58.000Z,N,,,OPEN,OPEN,17-00649247,STANDARD,2800 UNIVERSITY TERRACE NW,391371.8,139842.68,38.92641887,-77.09950442,WASHINGTON,DC,20016,268403,3
-76.914231576764124,38.896356279714134,425,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T15:01:00.000Z,,2018-01-03T15:01:00.000Z,2017-11-16T15:01:00.000Z,N,,,OPEN,OPEN,17-00646686,STANDARD,510 EASTERN AVENUE NE,407440.46,136503.45,38.89634882,-76.91422932,WASHINGTON,DC,20019,13477,7
-76.992475344679406,38.902802195525176,1,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T11:03:39.000Z,,2017-12-29T11:03:00.000Z,2017-11-14T11:03:39.000Z,N,,,OPEN,OPEN,17-00640649,STANDARD,1000 K STREET NE,400652.89,137215.53,38.90279474,-76.99247306,WASHINGTON,DC,20002,76143,6
-76.995198700934282,38.927627960165857,2,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T15:22:14.000Z,,2018-01-03T15:22:00.000Z,2017-11-16T15:22:14.000Z,N,,,OPEN,OPEN,17-00646769,STANDARD,724 HAMLIN STREET NE,400416.52,139971.38,38.9276205,-76.99519642,WASHINGTON,DC,20017,149348,5
-76.981447348209301,38.894966842691673,3,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T15:22:32.000Z,,2018-01-03T15:22:00.000Z,2017-11-16T15:22:32.000Z,N,,,OPEN,OPEN,17-00646772,STANDARD,1620 D STREET NE,401609.64,136345.88,38.89495939,-76.98144507,WASHINGTON,DC,20002,59475,6
-77.028587149490733,38.937428572421808,4,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T08:59:55.000Z,2017-11-11T07:18:25.000Z,2017-12-20T09:59:00.000Z,2017-11-03T08:59:55.000Z,N,,,CLOSED,CLOSED,17-00621231,STANDARD,1236 QUINCY STREET NW,397521.74,141059.71,38.93742111,-77.02858485,WASHINGTON,DC,20011,224957,4
-77.035696197243894,38.94485899904879,5,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T13:06:49.000Z,2017-11-16T09:33:03.000Z,2017-12-27T13:06:00.000Z,2017-11-09T13:06:49.000Z,N,,,CLOSED,CLOSED,17-00633695,STANDARD,1522 ALLISON STREET NW,396905.72,141884.77,38.94485154,-77.0356939,WASHINGTON,DC,20011,255448,4
-76.98631391274975,38.919347348751614,6,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T09:53:35.000Z,,2017-12-27T09:53:00.000Z,2017-11-15T09:53:35.000Z,N,,,OPEN,OPEN,17-00643014,STANDARD,1300 W STREET NE,401187.06,139052.24,38.91933989,-76.98631163,WASHINGTON,DC,20018,68786,5
-77.020181265199412,38.911917233097306,7,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T14:46:32.000Z,,2017-12-27T14:46:00.000Z,2017-11-15T14:46:32.000Z,N,,,OPEN,OPEN,17-00644291,STANDARD,1626 6TH STREET NW,398249.89,138227.54,38.91190978,-77.02017897,WASHINGTON,DC,20001,238532,6
-76.917719610096725,38.888452767381935,8,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T12:56:40.000Z,,2017-12-22T12:56:00.000Z,2017-11-13T12:56:40.000Z,N,,,OPEN,OPEN,17-00638276,STANDARD,113 58TH STREET SE,407138.67,135625.82,38.88844531,-76.91771735,WASHINGTON,DC,20019,302563,7
-77.003309982674253,38.885735133974109,9,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T12:59:16.000Z,,2017-12-22T12:59:00.000Z,2017-11-13T12:59:16.000Z,N,,,OPEN,OPEN,17-00638289,STANDARD,306 2ND STREET SE,399713.02,135320.93,38.88572768,-77.0033077,WASHINGTON,DC,20003,148322,6
-76.974416810534223,38.901360822230956,10,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T16:04:06.000Z,,2017-12-22T16:04:00.000Z,2017-11-13T16:04:06.000Z,N,,,OPEN,OPEN,17-00639215,STANDARD,842 21ST STREET NE,402219.34,137055.81,38.90135337,-76.97441453,WASHINGTON,DC,20002,289019,5
-76.92349722823549,38.888949813100957,11,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-31T14:56:14.000Z,2017-11-02T07:57:55.000Z,2017-12-15T15:56:00.000Z,2017-10-31T14:56:14.000Z,N,,,CLOSED,CLOSED,17-00614113,STANDARD,24 54TH STREET SE,406637.37,135680.56,38.88894236,-76.92349497,WASHINGTON,DC,20019,47998,7
-76.922258535426522,38.888268412020672,12,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-31T14:58:30.000Z,2017-11-02T07:57:57.000Z,2017-12-15T15:58:00.000Z,2017-10-31T14:58:30.000Z,N,,,CLOSED,CLOSED,17-00614122,STANDARD,62 55TH STREET SE,406744.9,135605.01,38.88826096,-76.92225628,WASHINGTON,DC,20019,3837,7
-76.976220925549953,38.904373777859696,13,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-31T14:59:00.000Z,2017-11-03T09:08:08.000Z,2017-12-12T15:59:00.000Z,2017-10-31T14:59:00.000Z,N,,,CLOSED,CLOSED,17-00614124,STANDARD,,402062.75999987,137390.23001293,38.9043663212612,-76.9762186490415,,,20002,906280,5
-76.938854494775839,38.896960999899214,14,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-01T08:33:34.000Z,2017-11-14T17:23:07.000Z,2017-12-13T09:33:00.000Z,2017-11-01T08:33:34.000Z,N,,,CLOSED,CLOSED,17-00615419,STANDARD,4406 EDSON PLACE NE,405304.42,136568.86,38.89695354,-76.93885223,WASHINGTON,DC,20019,22252,7
-76.949196979578161,38.89170038247196,15,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-01T08:37:37.000Z,2017-11-11T08:02:58.000Z,2017-12-18T09:37:00.000Z,2017-11-01T08:37:37.000Z,N,,,CLOSED,CLOSED,17-00615440,STANDARD,3933 BLAINE STREET NE,404407.56,135984.34,38.89169293,-76.94919471,WASHINGTON,DC,20019,28997,7
-76.943841951270286,38.902445608419036,16,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-01T07:47:13.000Z,2017-11-14T17:23:05.000Z,2017-12-12T17:00:00.000Z,2017-11-01T07:47:13.000Z,N,,,CLOSED,CLOSED,17-00615215,STANDARD,,404871.39597043,137177.41727671,38.9024381510046,-76.9438396848142,,,20019,912830,7
-77.016021091187199,38.947884099076184,17,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T08:19:56.000Z,2017-11-14T07:07:46.000Z,2017-12-15T09:19:00.000Z,2017-11-03T08:19:56.000Z,N,,,CLOSED,CLOSED,17-00621077,STANDARD,4710 NEW HAMPSHIRE AVENUE NW,398611.4,142220.1,38.94787664,-77.0160188,WASHINGTON,DC,20011,243926,4
-77.01302772232647,38.949649372945224,18,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T09:23:56.000Z,2017-11-03T13:17:55.000Z,2017-12-15T10:23:00.000Z,2017-11-03T09:23:56.000Z,N,,,CLOSED,CLOSED,17-00621096,STANDARD,4901 1ST STREET NW,398870.91,142416.02,38.94964191,-77.01302543,WASHINGTON,DC,20011,243529,4
-76.935754541407491,38.900843112338741,19,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T12:59:48.000Z,2017-11-02T07:32:56.000Z,2017-12-14T13:59:00.000Z,2017-10-30T12:59:48.000Z,N,,,CLOSED,CLOSED,17-00611178,STANDARD,4616 HUNT PLACE NE,405573.03,136999.99,38.90083566,-76.93575228,WASHINGTON,DC,20019,19025,7
-77.086455847453664,38.945024444331885,20,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T15:25:11.000Z,2017-11-02T07:12:46.000Z,2017-12-11T16:25:00.000Z,2017-10-30T15:25:11.000Z,N,,,CLOSED,CLOSED,17-00611746,STANDARD,4300 44TH STREET NW,392505.42,141906.08,38.94501698,-77.08645353,WASHINGTON,DC,20016,268150,3
-77.027250835627413,38.924568629216523,21,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T15:26:51.000Z,2017-11-02T07:07:46.000Z,2017-12-11T16:26:00.000Z,2017-10-30T15:26:51.000Z,N,,,CLOSED,CLOSED,17-00611751,STANDARD,2628 11TH STREET NW,397637.17,139632.11,38.92456117,-77.02724854,WASHINGTON,DC,20001,231915,1
-76.923045549067623,38.893400195453424,22,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-31T10:55:32.000Z,2017-11-02T07:53:04.000Z,2017-12-15T11:55:00.000Z,2017-10-31T10:55:32.000Z,N,,,CLOSED,CLOSED,17-00613086,STANDARD,309 54TH STREET NE,406676.14,136174.62,38.89339274,-76.92304329,WASHINGTON,DC,20019,40765,7
-76.97570665812259,38.900202892783525,23,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-31T07:56:22.000Z,2017-11-03T08:33:05.000Z,2017-12-11T18:00:00.000Z,2017-10-31T07:56:22.000Z,N,,,CLOSED,CLOSED,17-00612462,STANDARD,1900 - 1998 BLOCK OF H STREET NE,402107.49,136927.24,38.9001951037046,-76.9757043821398,WASHINGTON,DC,20002,806712,5
-76.985531568428257,38.905996985137605,24,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T10:19:45.000Z,2017-11-03T09:08:06.000Z,2017-12-14T11:19:00.000Z,2017-10-30T10:19:45.000Z,N,,,CLOSED,CLOSED,17-00610524,STANDARD,1262 PENN STREET NE,401255.14,137570.25,38.90598953,-76.98552929,WASHINGTON,DC,20002,69229,5
-77.015910261728891,38.96662742793508,25,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-01T06:24:28.000Z,2017-11-14T07:02:54.000Z,2017-12-15T17:00:00.000Z,2017-11-01T06:24:28.000Z,N,,,CLOSED,CLOSED,17-00615058,STANDARD,6303 3RD STREET NW,398621.37,144300.78,38.96661996,-77.01590797,WASHINGTON,DC,20011,245024,4
-77.026553074630655,38.909839535655458,26,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T08:36:01.000Z,2017-11-03T08:53:07.000Z,2017-12-13T18:00:00.000Z,2017-10-30T08:36:01.000Z,N,,,CLOSED,CLOSED,17-00610107,STANDARD,1013 P STREET NW,397697.2,137997.04,38.90983208,-77.02655078,WASHINGTON,DC,20001,225323,6
-76.953559282383821,38.87440086764402,27,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T07:35:22.000Z,2017-11-11T08:38:00.000Z,2017-12-08T17:00:00.000Z,2017-10-30T07:35:22.000Z,N,,,CLOSED,CLOSED,17-00610103,STANDARD,1300 37TH PLACE SE,404030.09,134063.76,38.87439342,-76.95355701,WASHINGTON,DC,20019,68967,7
-77.02869854170774,38.951683887629166,28,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-02T07:06:28.000Z,2017-11-14T08:57:59.000Z,2017-12-18T17:00:00.000Z,2017-11-02T07:06:28.000Z,N,,,CLOSED,CLOSED,17-00618520,STANDARD,1214 GALLATIN STREET NW,397512.58,142642.18,38.95167642,-77.02869625,WASHINGTON,DC,20011,252888,4
-76.972192270640136,38.873011659398934,29,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-02T12:33:14.000Z,,2017-12-19T13:33:00.000Z,2017-11-02T12:33:14.000Z,N,,,OPEN,OPEN,17-00619532,STANDARD,2400 MINNESOTA AVENUE SE,402413.26,133908.89,38.87300421,-76.97219,WASHINGTON,DC,20020,287016,7
-76.935375619402251,38.889501455235695,30,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T13:41:01.000Z,2017-11-02T07:27:46.000Z,2017-12-14T14:41:00.000Z,2017-10-30T13:41:01.000Z,N,,,CLOSED,CLOSED,17-00611354,STANDARD,4619 EAST CAPITOL STREET SE,405606.79,135741,38.889494,-76.93537336,WASHINGTON,DC,20019,19096,7
-76.924814938303172,38.903378203019273,31,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-31T09:02:15.000Z,2017-11-02T07:53:03.000Z,2017-12-15T10:02:00.000Z,2017-10-31T09:02:15.000Z,N,,,CLOSED,CLOSED,17-00612603,STANDARD,933 52ND STREET NE,406521.73,137282.13,38.90337075,-76.92481268,WASHINGTON,DC,20019,82794,7
-76.983136066370577,38.865887740956971,32,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-01T11:40:16.000Z,2017-11-11T07:27:58.000Z,2017-12-18T12:40:00.000Z,2017-11-01T11:40:16.000Z,N,,,CLOSED,CLOSED,17-00616271,STANDARD,1920 15TH STREET SE,401463.74,133117.85,38.86588029,-76.98313379,WASHINGTON,DC,20020,53936,8
-76.939907371528051,38.870761010514684,33,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-01T13:27:29.000Z,2017-11-02T13:28:15.000Z,2017-12-13T14:27:00.000Z,2017-11-01T13:27:29.000Z,N,,,CLOSED,CLOSED,17-00616467,STANDARD,4321 BARKER STREET SE,405215,133660.4,38.87075356,-76.93990511,WASHINGTON,DC,20019,23407,7
-76.966422336302955,38.874618773334781,525,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T12:38:54.000Z,,2017-12-28T12:38:00.000Z,2017-11-16T12:38:54.000Z,N,,,OPEN,OPEN,17-00646136,STANDARD,,402913.89001666,134087.45999386,38.874611322377,-76.9664200646134,,,20019,901955,7
-77.014698068486567,38.962035090198981,526,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:45:09.000Z,2017-11-16T09:23:08.000Z,2017-12-21T09:45:00.000Z,2017-11-06T09:45:09.000Z,N,,,CLOSED,CLOSED,17-00624739,STANDARD,5917 2ND PLACE NW,398726.34,143790.97,38.96202762,-77.01469578,WASHINGTON,DC,20011,244915,4
-76.996819336931708,38.946836590071719,527,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:46:18.000Z,2017-11-20T08:52:49.000Z,2017-12-18T09:46:00.000Z,2017-11-06T09:46:18.000Z,N,,,CLOSED,CLOSED,17-00624747,STANDARD,4717 7TH STREET NE,400275.92,142103.7,38.94682913,-76.99681705,WASHINGTON,DC,20017,17904,5
-77.016895007280667,38.942333791553764,528,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:59:20.000Z,2017-11-08T00:34:57.000Z,2017-12-18T09:59:00.000Z,2017-11-06T09:59:20.000Z,N,,,VOIDED,CLOSED,17-00624810,STANDARD,4203 4TH STREET NW,398535.53,141603.98,38.94232633,-77.01689272,WASHINGTON,DC,20011,244091,4
-77.026619283018007,38.940494920546271,529,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T15:25:37.000Z,,2017-12-15T16:25:00.000Z,2017-11-03T15:25:37.000Z,N,,,OPEN,OPEN,17-00622387,STANDARD,4023 KANSAS AVENUE NW,397692.45,141400.05,38.94048746,-77.02661699,WASHINGTON,DC,20011,223650,4
-76.931729889746791,38.876263714262663,530,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T15:26:25.000Z,,2017-12-20T16:26:00.000Z,2017-11-03T15:26:25.000Z,N,,,OPEN,OPEN,17-00622393,STANDARD,4645 HILLSIDE ROAD SE,405924.18,134271.74,38.87625626,-76.93172763,WASHINGTON,DC,20019,18453,7
-77.014005537240138,38.910925237239702,531,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T16:07:49.000Z,,2017-12-28T16:07:00.000Z,2017-11-16T16:07:49.000Z,N,,,OPEN,OPEN,17-00646931,STANDARD,210 Q STREET NW,398785.49,138117.32,38.91091778,-77.01400325,WASHINGTON,DC,20001,237799,5
-76.971386961129909,38.926245383347421,532,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T16:06:17.000Z,,2017-12-28T16:06:00.000Z,2017-11-16T16:06:17.000Z,N,,,OPEN,OPEN,17-00646925,STANDARD,2412 FRANKLIN STREET NE,402481.29,139818.28,38.92623792,-76.97138468,WASHINGTON,DC,20018,287033,5
-77.004872404772428,38.849902414223365,533,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T11:38:33.000Z,2017-11-08T14:03:31.000Z,2017-12-19T11:38:00.000Z,2017-11-07T11:38:33.000Z,N,,,CLOSED,CLOSED,17-00627850,STANDARD,268 NEWCOMB STREET SE,399577.25,131343.24,38.84989497,-77.00487012,WASHINGTON,DC,20032,278223,8
-76.987137097380483,38.894612047356851,534,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T14:39:19.000Z,2017-11-08T12:33:03.000Z,2017-12-19T14:39:00.000Z,2017-11-07T14:39:19.000Z,N,,,CLOSED,CLOSED,17-00628777,STANDARD,1329 D STREET NE,401116.06,136306.41,38.89460459,-76.98713482,WASHINGTON,DC,20002,67338,6
-77.072256463720421,38.953886880828151,535,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T14:39:41.000Z,,2017-12-19T14:39:00.000Z,2017-11-07T14:39:41.000Z,N,,,OPEN,OPEN,17-00628778,STANDARD,,393737.13000814,142888.82000203,38.9538794178332,-77.0722541547219,,,20008,,3
-76.932147795472375,38.876714557973408,536,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T15:36:23.000Z,,2017-12-20T16:36:00.000Z,2017-11-03T15:36:23.000Z,N,,,OPEN,OPEN,17-00622420,STANDARD,4648 HILLSIDE ROAD SE,405887.88,134321.76,38.87670711,-76.93214553,WASHINGTON,DC,20019,18470,7
-76.989470175364303,38.83169560143633,537,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-02T13:27:57.000Z,2017-11-14T08:52:57.000Z,2017-12-14T14:27:00.000Z,2017-11-02T13:27:57.000Z,N,,,CLOSED,CLOSED,17-00619975,STANDARD,897 BELLEVUE STREET SE,400914.47,129322.2,38.83168816,-76.9894679,WASHINGTON,DC,20032,81598,8
-77.002817502578139,38.965018946084349,538,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T11:16:03.000Z,,2017-12-18T11:16:00.000Z,2017-11-06T11:16:03.000Z,N,,,OPEN,OPEN,17-00625141,STANDARD,3RD STREET NE AND RITTENHOUSE STREET NE,399756.019997728,144122.107021796,38.9650111449232,-77.0028152141886,WASHINGTON,DC,20011,901296,4
-76.986051667405334,38.920644607003837,539,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:30:54.000Z,2017-11-16T09:43:09.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:30:54.000Z,N,,,CLOSED,CLOSED,17-00632563,STANDARD,1348 DOWNING STREET NE,401209.78,139196.25,38.92063715,-76.98604939,WASHINGTON,DC,20018,66435,5
-76.985794263650462,38.920165783425702,540,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:32:08.000Z,2017-11-16T09:43:11.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:32:08.000Z,N,,,CLOSED,CLOSED,17-00632567,STANDARD,1300 ADAMS STREET NE,401232.11,139143.1,38.92015832,-76.98579198,WASHINGTON,DC,20018,68971,5
-76.985319167914852,38.920724961644218,541,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:33:45.000Z,2017-11-17T13:33:18.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:33:45.000Z,N,,,CLOSED,CLOSED,17-00632571,STANDARD,1349 DOWNING STREET NE,401273.3,139205.18,38.9207175,-76.98531689,WASHINGTON,DC,20018,66244,5
-76.932259372957816,38.877906523973259,542,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T13:01:56.000Z,2017-11-20T09:08:04.000Z,2017-12-19T13:01:00.000Z,2017-11-07T13:01:56.000Z,N,,,CLOSED,CLOSED,17-00628377,STANDARD,1189 46TH PLACE SE,405878.1,134454.07,38.87789907,-76.93225711,WASHINGTON,DC,20019,72320,7
-76.937498844403933,38.904715130086473,543,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T14:34:47.000Z,,2017-12-26T14:34:00.000Z,2017-11-08T14:34:47.000Z,N,,,OPEN,OPEN,17-00631651,STANDARD,1046 45TH STREET NE,405421.43,137429.71,38.90470767,-76.93749658,WASHINGTON,DC,20019,74868,7
-77.027036515436578,38.898323865579378,544,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T20:04:20.000Z,,2017-12-20T17:00:00.000Z,2017-11-08T20:04:20.000Z,N,,,OPEN,OPEN,17-00632302,STANDARD,,397654.89164378,136718.71999631,38.898316412095,-77.0270342237094,,,20004,901029,2
-77.027806327940326,38.912117003583035,545,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T07:37:53.000Z,2017-11-17T14:07:57.000Z,2017-12-18T17:00:00.000Z,2017-11-07T07:37:53.000Z,N,,,CLOSED,CLOSED,17-00626980,STANDARD,1631 12TH STREET NW,397588.58,138249.89,38.91210955,-77.02780404,WASHINGTON,DC,20009,239070,2
-76.990510767006697,38.883587557040215,546,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T08:03:23.000Z,,2017-12-29T17:00:00.000Z,2017-11-15T08:03:23.000Z,N,,,OPEN,OPEN,17-00642634,STANDARD,423 12TH STREET SE,400823.52,135082.57,38.88358011,-76.99050849,WASHINGTON,DC,20003,24759,6
-77.068918782900951,38.952878798396497,547,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T14:51:47.000Z,,2017-12-28T14:51:00.000Z,2017-11-16T14:51:47.000Z,N,,,OPEN,OPEN,17-00646639,STANDARD,4850 CONNECTICUT AVENUE NW,394026.35,142776.69,38.95287134,-77.06891647,WASHINGTON,DC,20008,218836,3
-76.995628873206584,38.940735779345047,548,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T14:54:43.000Z,,2017-12-28T14:54:00.000Z,2017-11-16T14:54:43.000Z,N,,,OPEN,OPEN,17-00646648,STANDARD,,400379.15001431,141426.46000067,38.9407283161373,-76.9956265885225,,,20017,903473,5
-77.015981760346961,38.940711166443045,549,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T10:59:35.000Z,,2018-01-02T10:59:00.000Z,2017-11-15T10:59:35.000Z,N,,,OPEN,OPEN,17-00643307,STANDARD,4021 MARLBORO PLACE NW,398614.67,141423.84,38.9407037,-77.01597947,WASHINGTON,DC,20011,244215,4
-77.002420442075945,38.917100456323674,550,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T12:00:43.000Z,,2017-12-29T12:00:00.000Z,2017-11-14T12:00:43.000Z,N,,,OPEN,OPEN,17-00640903,STANDARD,1952 3RD STREET NE,399790.29,138802.73,38.917093,-77.00241816,WASHINGTON,DC,20002,53380,5
